"Name","NewName","Statue"
"IMG_20201122_202704.jpg","IMG_20201122_202704.jpg","SAME"
"IMG_20201122_203713.jpg","IMG_20201122_203713.jpg","SAME"
"IMG_20201122_204413.jpg","IMG_20201122_204413.jpg","SAME"
"IMG_20201123_203246.jpg","IMG_20201123_203246.jpg","SAME"
"IMG_20201123_225315.jpg","IMG_20201123_225315.jpg","SAME"
"IMG_20201123_230048.jpg","IMG_20201123_230048.jpg","SAME"
"IMG_20201123_233412.jpg","IMG_20201123_233412.jpg","SAME"
"IMG_20201123_233939.jpg","IMG_20201123_233939.jpg","SAME"
"IMG_20201123_235041.jpg","IMG_20201123_235041.jpg","SAME"
"IMG_20201123_235911.jpg","IMG_20201123_235911.jpg","SAME"
"IMG_20201124_181125.jpg","IMG_20201124_181125.jpg","SAME"
"IMG_20201128_133005.jpg","IMG_20201128_133005.jpg","SAME"
"IMG_20201128_133006.jpg","IMG_20201128_133006.jpg","SAME"
"IMG_20201128_133857.jpg","IMG_20201128_133857.jpg","SAME"
"IMG_20201128_135324.jpg","IMG_20201128_135324.jpg","SAME"
"IMG_20201129_205611.jpg","IMG_20201129_205611.jpg","SAME"
"IMG_20201204_200836.jpg","IMG_20201204_200836.jpg","SAME"
"IMG_20201204_212827.jpg","IMG_20201204_212827.jpg","SAME"
"IMG_20201204_214606.jpg","IMG_20201204_214606.jpg","SAME"
"IMG_20201204_215157.jpg","IMG_20201204_215157.jpg","SAME"
"IMG_20201205_100221.jpg","IMG_20201205_100221.jpg","SAME"
"IMG_20201205_101936.jpg","IMG_20201205_101936.jpg","SAME"
"IMG_20201205_102635.jpg","IMG_20201205_102635.jpg","SAME"
"IMG_20201205_111014.jpg","IMG_20201205_111014.jpg","SAME"
"IMG_20201205_130518.jpg","IMG_20201205_130518.jpg","SAME"
"IMG_20201205_132321.jpg","IMG_20201205_132321.jpg","SAME"
"IMG_20201205_162536.jpg","IMG_20201205_162536.jpg","SAME"
"IMG_20201205_163833.jpg","IMG_20201205_163833.jpg","SAME"
"IMG_20201205_181610.jpg","IMG_20201205_181610.jpg","SAME"
"IMG_20201205_181754.jpg","IMG_20201205_181754.jpg","SAME"
"IMG_20201205_181756.jpg","IMG_20201205_181756.jpg","SAME"
"IMG_20201205_190657.jpg","IMG_20201205_190657.jpg","SAME"
"IMG_20201205_205051.jpg","IMG_20201205_205051.jpg","SAME"
"IMG_20201205_212406.jpg","IMG_20201205_212406.jpg","SAME"
"IMG_20201205_212407.jpg","IMG_20201205_212407.jpg","SAME"
"IMG_20201205_214209.jpg","IMG_20201205_214209.jpg","SAME"
"IMG_20201206_093317.jpg","IMG_20201206_093317.jpg","SAME"
"IMG_20201206_103636.jpg","IMG_20201206_103636.jpg","SAME"
"IMG_20201206_133011.jpg","IMG_20201206_133011.jpg","SAME"
"IMG_20201206_142001.jpg","IMG_20201206_142001.jpg","SAME"
"IMG_20201206_143837.jpg","IMG_20201206_143837.jpg","SAME"
